,text,sentiment
2410,Forretten til Rosmarin ble servert og den sterkt reduserte bisquen med sjøkrepshale og julienne kuttede grønnsaker så tiltalende ut,3
2411,Det må nesten ha skjedd en feil på kjøkkenet hvisket Rosmarin litt brydd som ikke klarte å spise mer enn et par skjeer samt dyppe biter av brødet i den salte suppen,1
2412,Estragon som ennå ikke hadde sett noe til sin kombinasjonsrett smakte og var enig,1
2413,Det kan virke som om kokken har saltet kraften før den ble redusert da går det fort galt,1
2414,Med galgenhumor skulle man tro det opprinnelige saltlageret fra 1892 bygningen en gang var fremdeles satt i kjøkkenveggene,2
2415,På en restaurant som selv proklamerer høy kvalitet både på mat og service er det underlig ikke å tenke på den ventetiden som gjorde seg gjeldende denne kvelden,2
2416,Det føles litt som å vente på Godot sa Estragon matt da det hadde gått fem kvarter siden de bestilte,2
2417,Det tok ikke mange bitene for å merke at dette var godt,2
2418,Estragons skalldyrkombinasjon kom på et fat i to etasjer og så riktig så innbydende ut da det ble plassert foran ham,3
2419,Det var velsmakende selv om ferske kamskjell med rogn hadde vært enda bedre enn frosne,2
2420,Å bevege seg til underetasjen av kreasjonen var derimot en skuffelse,1
2421,Men kokt canadisk hummer som ikke smakte som den ble levert levende til kjøkkenet fylt krabbeskjell slik man får det i nærbutikken og kongekrabbe som kom helt naturell blir ikke det helt store,1
2422,Jeg savner tilbehør og kreative løsninger slo Estragon fast,2
2423,Det var ingen sauser hjemmelaget majones aioli focacciabrød eller annet som hadde løftet råvarene majones og aioli stod i menyen og ble nok bare glemt,2
2424,Du var den heldige i dag Rosmarin vi skulle holdt oss til de varme hovedrettene,3
2425,Det er viktig å vektlegge det som er bra og breiflabben var god,3
2426,Skalldyrtallerkenen innfridde på sin side absolutt ikke mye på grunn av manglende helhet og valg av råvarer,1
2427,Mangosuppe hørtes mest spennende ut men da karamellisen ikke kunne tilskrives kjøkkenet falt valget på Vår lille fristelse to kuler hjemmelaget sorbet og sjokoladefondant med nougat,2
2428,Det var ikke dårlige valg og dessertene ble en fin avslutning på måltidet,3
2429,Sorbeten hadde kraftig bjørnebærsmak små biter av kiwi og granateple passet godt sammen,3
2430,Estragons fondant hadde sterk og konsentrert sjokoladesmak,3
2431,Den kom med en kule is som dessverre ikke var hjemmelaget samt friske bær,1
2432,Det gode utgangspunktet med beliggenhet og lokaler kunne gitt en perle av perfeksjonisme om det var ønske om å satse på mat og detaljer i stil med rammene rundt dette stedet,3
2433,Papirservietter og papirduker smør i aluminiumskåler og servitører som ikke vasker og rydder bordet mellom hovedrett og dessert er dessverre ikke et slikt sted helt verdig,1
2434,Prisnivået regningen kom på rett under to tusen er i toppsjiktet maten var dessverre ikke helt i samme stil,1
2435,Hvor ligger så spenningen i serien som begynner i kveld,1
2436,Hvor grensa går mellom en ekte Ramm og en ufordragelig arrogant rollefigur er usikkert men ikke viktig,2
2437,Alt i en slurvete dokustil som sikkert skal gi følelse av spontanitet,1
2438,Det er som å se gutter lage en halvslapp fjasedokumentar i førsteklasse på medielinja,2
2439,Vi har lov til å forvente mer av en av Norges morsomste menn,1
2440,Om innholdet de planlegger i serien virkelig kommer med i showet i Spektrum er attpåtil overraskelsen borte for de sju tusen som har kjøpt billett,2
2441,Kråkeungen var en av Nederlands Oscar kandidater for et par år siden og tegner et krast og hjerteskjærende bilde av en liten familie i full oppløsning,3
2442,Kråkeungen byr ikke på narrative overraskelser fortellingen er like velkjent som den er velspilt,3
2443,Det er på skuldrene til Rick Lens som spiller Jojo filmen bæres,4
2444,Det er sjelden kost å se en barneskuespiller servere et så rikt følelsesregister med slik tilforlatelig intensitet,4
2445,Ansiktets bønn om ivaretakelse er det noe som heter og sjelden har kravet vært mer berettiget enn her,2
2446,Kudos også til Loek Peters som fremstiller farens vrede som et uttrykk for hjelpeløshet og ikke vond vilje,3
2447,Eddie Vedder blir fort enerverende på Ukulele Songs,1
2448,Eddie Vedder har utvilsomt sin velfortjente plass i rockehistorien,4
2449,Han har også en særegen stemme som har inspirert mange av grungens etterkommere,3
2450,For å ha det sagt med en gang man skal være rimelig begeistret for sangerens tykke og bevrende stemme for ikke å gå på veggene etter femte låt,2
2451,Variasjonen er med andre ord minimal noe som gjør at man blir veldig fort mett på det endimensjonale uttrykket,2
2452,Uten nevneverdig dynamikk eller følelsesmessig variasjon flyter sangene over i hverandre og det blir etter hvert vanskelig å se hvor den kunstneriske ambisjonen ligger hen,1
2453,Vi visste fra før at situasjonen for unge kvinner i Nord Irak er blytung,0
2454,Grufulle avisoverskrifter forteller om flere tusener av kvinner som har blitt æresdrept siden 1991 i et område hvor forkvaklede begreper om ære fortsatt får lov til å styre,0
2455,Temaet forbudt kjærlighet og kampen mot det undertrykkende patriarkatet føles noe oppbrukt i filmsammenheng og debutantregissør Mustafa forenkler muligens fiendebildene mer enn hva godt er for en engasjerende filmopplevelse,1
2456,Det insisterende mørket møtes etter hvert med skuldertrekk dét er kritisk for en film med intensjonene til Rødt hjerte,1
2457,Jeg betviler ikke engasjementet et sekund men det er bare i enkeltscener vi virkelig kommer under huden på hovedpersonen Shirin,3
2458,Velment og forsøksvis viktig ja visst men litt for ensporet og skjematisk til å bite ordentlig fra seg,2
2459,En familieforøkelse som utfordrer både store og små lesere,2
2460,I et intenst kammerspill fremstår familien med stor troverdighet,3
2461,Alle snakker og handler uten noen forklarende forteller i et språk så friskt at det er en fryd,4
2462,Det er godt gjort å la Sara leve ut frustrasjonen uten at jeg som leser mister sympatien for henne,3
2463,Selv om En bror for mye er lettlest og ment for lesere fra Saras alder anbefaler jeg den derfor først og fremst til høytlesing,3
2464,Her er mange scener verdt å stoppe opp ved og mange eksempler på barneoppdragelse som utfordrer så vel store som små lesere,3
2465,Boken tar en herlig vending når hun trer ut av offerrollen og introduserer sin overraskende løsning,4
2466,Derfra får vi en suveren test av hvor langt det er mulig å strekke seg i søskenkjærlighetens navn,2
2467,Dessverre er bildene av den typen som brukes i lettlestbøker til å hjelpe teksten frem uten å tilføre noe særlig ekstra,1
2468,Grove streker og store øyne får ikke frem nyansene i Saras opplevelser og virker myntet på lesere som er yngre en denne bokens målgruppe,1
2469,Mer følsomme og antydende streker ville vært bedre egnet til å stimulere leserens forestillingskraft,1
2470,Uten bildene ville dette vært en klar kandidat til Brageprisen,1
2471,Imponerende andre servering fra norsk bluegrassband,4
2472,Derfor handler det om å forvalte tradisjonen på best mulig måte og det norske seksmannsbandet Earlybird Stringband har tatt enda et stort steg videre på sitt andre album,3
2473,Og Earlybird Stringband er blitt lagt merke til også i utlandet,3
2474,De kom i fjor på andreplass i en bluegrasskonkurranse i Nederland og om noen dager står en liten europaturné for døra med stopp i Danmark Nederland og Finland før flere norske festivaler får besøk i juli,3
2475,Mye står og faller på låtmaterialet i bluegrass og de gode taktene på debuten følges opp med glans her,3
2476,Låtskriver Hans Martin Austestad vokal banjo er virkelig på trygg grunn både musikalsk og tekstlig,3
2477,Og har du tenkt på at det kan bli god poesi av noe så prosaisk som snø,2
2478,Men den virkelige juvelen i smykkeskrinet er melankolske Long Goodbye en fantastisk sang med flotte harmonier som du får lyst til å høre igjen og igjen,3
2479,I stedet består de av uappetittlige menn og like skiftende humorkvalitet som en vestlandshimmel i juni,1
2480,Den er en pølse i salatens tid en slags mumlemanisk manns modernitets manifestasjon som forsøker å more ved å underyte,1
2481,Russell Brand som spiller sær britisk rocker er en vellykka engelsk oppfinnelse av ny dato,3
2482,Hele filmen handler med vekslende vas om at den lidende støter på Sarah Marshall samtidig som han går ut med den freshe jenta i resepsjonen,3
2483,Hvis scenene hadde blitt så morsomme som det var meningen at de skulle bli ville dette blitt en trivelig ting,1
2484,Nelli en blond overklassejente som bor i kult funkishus og sykler med hjelm har en drøm om å synge R n B,1
2485,Det eneste litt originale med Skjønnheten og bastarden er at den er fra Finland og det er jo ikke noe originalt i det hele tatt når jeg tenker meg om,2
2486,Slemme platebransjefolk og vanskelige foreldre Nellis far ligner til forveksling på Göran Persson stikker kjepper i hjulene til de unge forelskede som er i etableringsfasen men oppfører seg yngre men det gis ingen premier for å gjette hvordan det ender til slutt,1
2487,Filmen skal ha pluss for hjerte sjarmerende hovedrolleinnehavere og en viss vilje til oppgjør med den tiltagende karikerte wigger gangsta kulturen her oppe i nord,3
2488,Daniel Kehlmann ble kjent i Norge med boka Oppmålingen av verden som ble betegnet som en genistrek,4
2489,Han er tidligere belønnet med Thomas Mann prisen og P O Enquist prisen,3
2490,Det er riktignok flere som tok turen på kveldens konsert enn påmetalfestivalen Southern Discomfort,2
2491,Men det er ikke så rart når et av Norgesmest etablerte black metal band gjester en klubbscene i Kristiansand for førstegang på 20 år navnet er Satyricon,4
2492,Det starter tungt og seigt med riffet fra Voice ofShadows første låt på deres nye album som også er et av deres fetesteriff,3
2493,Denne uken gikk det selvtitulerte albumet deres opp på førsteplasspå salgslistene,4
2494,Satyr er en mester i å engasjere publikum som gjør althan ber dem om,4
2495,Han eier scenen og gjør sin fremførelse med selvtillit ogoverbevisning,3
2496,Mikrofonstativet hans er formet som en forkel og racket tiltrommeslager Frost er alternativt bygget opp av spissede greiner det erherlig harry,3
2497,Frost leder bandet gjennom temposkifter og mer ellermindre avanserte riff,3
2498,Han headbanger heftig mens han går fra den eneblastbeaten til den andre,3
2499,Bandet spiller tight og har mer en nok overskudd tilå være med på sceneshowet til Satyr og Frost,3
2500,Den eneste som ødelegger fordette gjennomførte visuelle uttrykket er en keyboardist som spøkelsesaktig stårstille i en krok og nærmest kjeder seg,0
2501,Etter en lang stund med høylytt black metalmusikk er detperfekt at bandet velger å fremføre låten The Infinity Of Time AndSpace den lengste men også den mest dynamiske låten fra deres sisteutgivelse,3
2502,Dessverre prater publikum for høyt til at vi kan nyte de lavestepartiene,1
2503,Bandet blir klappet inn til ekstranummer og stemningennår nye høyder med låten Mother North samt budskapet fra Satyr omat publikum måtte være med på å ødelegge sørlandsidyllen i kveld,3
2504,Låten K I N G er selvfølgelig den siste og Satyricon var konge for allemetalfans i kveld,4
2505,Action fans får til overmål Transformers fans kan starte sin borgerkrig film følere vil gremme seg,2
2506,Når man tenker at slutten nærmer seg er det en time til med enda mer eksplosjoner enda en by å ødelegge 42 andre slagsmål å komme gjennom enda en romstasjon å utforske,2
2507,Den voksne bekymrede pappaen med datter i påfallende korte hotpants har erstattet LaBeous ungdommelig energi,3
2508,Manuset kunne innbudt til kritikk både av Hollywoods gigantomani og til et USA med fullmaktslover og overvåkningspraksis hinsides fundamentale menneskerettigheter,1
2509,I tillegg er det ikke så enkelt å følge med på hvem som sloss mot hvem og hvorfor,2
2510,Og der det burde vært mye mer humor kommer i stede sentimentaliteten snikende,2
2511,Hvorav ikke opptatt Oslo Kino som krangler om billettutbytte med importøren UIP,1
2512,Filmen skal derfor vises på to privatkinoer i Oslo og fansen vil vel helst dra til nabokinoer som forstår at bransjekrangling ikke skal gå ut over publikum,3
2513,Et mangelfullt sammenrask har gitt ei underlig bok som levner forlag og forfatter liten ære,0
2514,Han har prestert å overse den viktigste av dem alle,0
2515,Hun var med sine minst 17 år i Lyngdal atskillig mer sørlending enn Anders Hovden som var kapellan på Lista i sju år som er bredt presentert og illustrert med bølger mot noe jeg tror er Tromøyas steinete strender,3
2516,Bildene er ellers i stor grad sentimentale klisjeer,1
2517,Han vier språkformen en smule oppmerksomhet men de aller fleste er gjengitt i en nokså moderne form,2
2518,Noen har en kaudervelsk blanding av gammelt og nytt,1
2519,Det er en ulykke at ikke Olsen Bruuns og Zetlitz salmer er gjengitt i original,0
